"title","lat","lon","school"
"Tench Tilghman Elementary, Baltimore, MD",39.297955,-76.585407,1
"Thomas Jefferson Elementary, Baltimore, MD",39.295372,-76.697984,1
"Thomas Johnson Elementary, Baltimore, MD",39.271087,-76.610823,1
"Violetville Elementary/Middle, Baltimore, MD",39.267879,-76.673752,1
"Walter P. Carter Elementary, Baltimore, MD",39.342953,-76.604074,1
"Waverly Elementary, Baltimore, MD",39.330264,-76.604149,1
"Westport Academy, Baltimore, MD",39.262066,-76.637721,1
"William Pinderhughes Elementary, Baltimore, MD",39.306319,-76.640584,1
"William S. Baer School, Baltimore, MD",39.310898,-76.656652,1
"Windsor Hills Elementary, Baltimore, MD",39.316385,-76.682794,1
"Woodhome Elementary/Middle, Baltimore, MD",39.366815,-76.540579,1
"Stadium School, Baltimore, MD",39.325007,-76.599438,1
"North Bend Elementary, Baltimore, MD",39.283428,-76.704958,1
"Midtown Academy, Baltimore, MD",39.307666,-76.621724,1
"New Song Academy, Baltimore, MD",39.30563,-76.642921,1
"The Crossroads School, Baltimore, MD",39.281842,-76.597116,1
"ConneXions: A  Community Based Arts School, Baltimore, MD",39.318267,-76.664387,1
"National Academy Foundation, Baltimore, MD",39.2966,-76.598261,1
"Excel Academy @ Francis M. Wood High, Baltimore, MD",39.292017,-76.634362,1
"Maree Garnett Farring Elementary, Baltimore, MD",39.236842,-76.607028,1
"Lois T. Murray Elementary, Baltimore, MD",39.347016,-76.58753,1
"Academy for College and Career Exploration, Baltimore, MD",39.330807,-76.637774,1
"Guilford Elementary/Middle, Baltimore, MD",39.343973,-76.610666,1
"City Neighbors Charter School, Baltimore, MD",39.348973,-76.534612,1
"Patterson Park Public Charter School, Baltimore, MD",39.292808,-76.578875,1
"Southwest Baltimore Charter School, Baltimore, MD",39.28174,-76.638761,1
"MD Academy of Technology and Health Sciences, Baltimore, MD",39.31794,-76.664287,1
"Empowerment Academy, Baltimore, MD",39.297576,-76.659186,1
"New Era Academy, Baltimore, MD",39.252959,-76.621275,1
"Baltimore International Academy, Baltimore, MD",39.33608,-76.548761,1
"Friendship Academy of Engineering and Technology, Baltimore, MD",39.36671,-76.560541,1
"Afya Public Charter School, Baltimore, MD",39.324238,-76.572477,1
"New Hope Academy, Baltimore, MD",39.298574,-76.624897,1
"The Reach! Partnership School, Baltimore, MD",39.31769,-76.585251,1
"K.A.S.A. (Knowledge And Success Academy), Baltimore, MD",39.284293,-76.704854,1
"Elmer A. Henderson: A Johns Hopkins Partnership Sc, Baltimore, MD",39.30392,-76.590571,1
"Bluford Drew Jemison STEM Academy West, Baltimore, MD",39.30995,-76.677901,1
"N.A.C.A. Freedom and Democracy Academy II, Baltimore, MD",39.36671,-76.560541,1
"Baltimore Community High School, Baltimore, MD",39.28561,-76.531471,1
"City Neighbors Hamilton, Baltimore, MD",39.35007,-76.554781,1
"K.I.P.P. Harmony, Baltimore, MD",39.34502,-76.657311,1
"Baltimore Leadership School for Young Women, Baltimore, MD",39.295256,-76.618091,1
"Tunbridge Public Charter School, Baltimore, MD",39.357622,-76.6102,1
"Green Street Academy, Baltimore, MD",39.284293,-76.704854,1
"Vanguard Collegiate Middle School, Baltimore, MD",39.320485,-76.546061,1
"Monarch Academy Public Charter School, Baltimore, MD",39.31899,-76.600381,1
"Baltimore Design School, Baltimore, MD",39.30735,-76.611081,1
"Baltimore Montessori Public Charter Middle School, Baltimore, MD",39.30835,-76.612741,1
"Arbutus Middle, Baltimore, MD",39.24848,-76.705459,1
"Battle Monument School, Baltimore, MD",39.273683,-76.484556,1
"Catonsville Middle, Catonsville, MD",39.275989,-76.771505,1
"Cockeysville Middle, Cockeysville, MD",39.472755,-76.629724,1
"Deep Creek Middle, Baltimore, MD",39.293221,-76.454319,1
"Deer Park Middle Magnet School, Randallstown, MD",39.387904,-76.81968,1
"Dumbarton Middle, Baltimore, MD",39.380617,-76.611931,1
"Dundalk Middle, Baltimore, MD",39.25922,-76.513831,1
"Franklin Middle, Reisterstown, MD",39.464948,-76.83023,1
"Holabird Middle, Baltimore, MD",39.277265,-76.516683,1
"Southwest Academy, Baltimore, MD",39.299696,-76.736358,1
"Lansdowne Middle, Baltimore, MD",39.249809,-76.652219,1
"Loch Raven Technical Academy, Baltimore, MD",39.389922,-76.578678,1
"Sudbrook Magnet Middle, Baltimore, MD",39.358912,-76.725973,1
"Parkville Middle & Center of Technology, Baltimore, MD",39.377422,-76.526522,1
"Perry Hall Middle, Baltimore, MD",39.398342,-76.474891,1
"Pikesville Middle, Baltimore, MD",39.377701,-76.706786,1
"Pine Grove Middle, Baltimore, MD",39.40552,-76.528037,1
"Maiden Choice School, Baltimore, MD",39.258171,-76.695332,1
"Stemmers Run Middle, Baltimore, MD",39.321956,-76.457562,1
"Ridge Ruxton, Baltimore, MD",39.405157,-76.634147,1
"Woodlawn Middle, Baltimore, MD",39.334231,-76.735791,1
"Meadowood Education Center, Baltimore, MD",39.31617,-76.728322,1
"Rosedale Center, Baltimore, MD",39.324104,-76.50475,1
"Home Assignments-Secondary, Towson, MD",39.39939,-76.606131,1
"Hereford Middle, Monkton, MD",39.572808,-76.653109,1
"Old Court Middle, Baltimore, MD",39.365343,-76.75685,1
"Ridgely Middle, Lutherville, MD",39.431658,-76.613908,1
"General John Stricker Middle, Baltimore, MD",39.27388,-76.491396,1
"Golden Ring Middle, Baltimore, MD",39.333258,-76.49843,1
"Middle River Middle, Baltimore, MD",39.344397,-76.451266,1
"Windsor Mill Middle, Baltimore, MD",39.3141,-76.7084,1
"Crossroads Center, Baltimore, MD",39.354567,-76.407568,1
"Scholars K-8, Baltimore, MD",39.31615,-76.743131,1
"BCDC Educational Center, Towson, MD",39.406805,-76.608408,1
"Sparrows Point Middle, Baltimore, MD",39.238558,-76.442126,1
"Plum Point Middle, Huntingtown, MD",38.597214,-76.582854,1
"Calvert Middle, Prince Frederick, MD",38.5484,-76.59021,1
"Calvert Country School, Prince Frederick, MD",38.553674,-76.572313,1
"Northern Middle, Owings, MD",38.684963,-76.653506,1
"Windy Hill Middle, Owings, MD",38.714233,-76.572118,1
"Southern Middle, Lusby, MD",38.406742,-76.445977,1
"Mill Creek Middle, Lusby, MD",38.36185,-76.44446,1
"Colonel Richardson Middle School, Federalsburg, MD",38.754725,-75.82561,1
"Lockerman Middle School, Denton, MD",38.890541,-75.82769,1
"Carroll Springs School, Westminster, MD",39.560368,-76.991796,1
"Mount Airy Middle, Mount Airy, MD",39.380218,-77.14583,1
"New Windsor Middle, New Windsor, MD",39.547604,-77.111413,1
"North Carroll Middle, Hampstead, MD",39.642963,-76.865996,1
"Northwest Middle, Taneytown, MD",39.651661,-77.167565,1
"Sykesville Middle, Sykesville, MD",39.372947,-76.965659,1
"Westminster East Middle, Westminster, MD",39.575313,-76.990184,1
"Westminster High, Westminster, MD",39.541382,-76.992302,1
"Westminster West Middle, Westminster, MD",39.583118,-76.994187,1
"Oklahoma Road Middle, Sykesville, MD",39.401084,-76.931626,1
"Crossroads Middle School, Westminster, MD",39.534835,-76.990829,1
"Shiloh Middle, Hampstead, MD",39.599114,-76.861256,1
"Cherry Hill Middle, Elkton, MD",39.674397,-75.860542,1
"Elkton Middle, Elkton, MD",39.620063,-75.830108,1
"North East Middle, North East, MD",39.60065,-75.939402,1
"Perryville Middle, Perryville, MD",39.568973,-76.068508,1
"Rising Sun Middle School, Rising Sun, MD",39.701567,-76.066477,1
"Bohemia Manor Middle, Chesapeake City, MD",39.511581,-75.830541,1
"Benjamin Stoddert Middle School, Waldorf, MD",38.601111,-76.897929,1
"General Smallwood Middle School, Indian Head, MD",38.602881,-77.134596,1
"John Hanson Middle School, Waldorf, MD",38.62417,-76.888034,1
"Matthew Henson Middle School, Indian Head, MD",38.6138,-77.076842,1
"Milton M. Somers Middle School, La Plata, MD",38.523883,-76.972631,1
"Piccowaxen Middle School, Newburg, MD",38.361727,-76.941563,1
"Mattawoman Middle School, Waldorf, MD",38.646856,-76.960981,1
"Theodore G. Davis Middle School, Waldorf, MD",38.644238,-76.977555,1
"North Dorchester Middle School, Hurlock, MD",38.583147,-75.876744,1
"South Dorchester School, Church Creek, MD",38.398175,-76.187156,1
"Mace's Lane Middle School, Cambridge, MD",38.557676,-76.092226,1
"Windsor Knolls Middle, Ijamsville, MD",39.322602,-77.276998,1
"Middletown Middle, Middletown, MD",39.443958,-77.535918,1
"Rock Creek School, Frederick, MD",39.426612,-77.461514,1
"Thurmont Middle, Thurmont, MD",39.620157,-77.405194,1
"Walkersville Middle, Walkersville, MD",39.480437,-77.354773,1
"West Frederick Middle, Frederick, MD",39.415,-77.427505,1
"Oakdale Middle, Ijamsville, MD",39.393301,-77.31896,1
"Monocacy Valley Montessori School, Frederick, MD",39.419514,-77.414108,1
"Crestwood Middle, Frederick, MD",39.393706,-77.422724,1
"New Market Middle, New Market, MD",39.384645,-77.276756,1
"Brunswick Middle, Brunswick, MD",39.314919,-77.604032,1
"Monocacy Middle, Frederick, MD",39.454539,-77.413294,1
"Urbana Middle, Ijamsville, MD",39.329126,-77.336432,1
"Gov. Thomas Johnson Middle, Frederick, MD",39.437077,-77.398172,1
"Frederick Classical Charter School, Frederick, MD",39.436572,-77.373275,1
"Ballenger Creek Middle, Frederick, MD",39.385799,-77.441073,1
"Southern Middle School, Oakland, MD",39.415413,-79.380331,1
"Swan Meadow School, Oakland, MD",39.349431,-79.433768,1
"Northern Middle School, Accident, MD",39.663357,-79.302166,1
"Center for Educational Opportunity, Aberdeen, MD",39.518061,-76.169797,1
"Aberdeen Middle, Aberdeen, MD",39.515535,-76.164804,1
"Southampton Middle, Bel Air, MD",39.546603,-76.333044,1
"Edgewood Middle, Edgewood, MD",39.422316,-76.288609,1
"Havre de Grace Middle, Havre de Grace, MD",39.54435,-76.10189,1
"John Archer School, Bel Air, MD",39.556958,-76.287754,1
"North Harford Middle, Pylesville, MD",39.675381,-76.406051,1
"Magnolia Middle, Joppa, MD",39.407985,-76.330186,1
"Bel Air Middle, Bel Air, MD",39.527429,-76.344467,1
"Patterson Mill Middle School, Bel Air, MD",39.507207,-76.322988,1
"Fallston Middle School, Fallston, MD",39.522057,-76.413236,1
"Burleigh Manor Middle School, Ellicott City, MD",39.255227,-76.867435,1
"Mount View Middle, Marriottsville, MD",39.320962,-76.936897,1
"Elkridge Landing Middle, Elkridge, MD",39.212287,-76.72912,1
"Clarksville Middle, Clarksville, MD",39.190312,-76.924125,1
"Dunloggin Middle, Ellicott City, MD",39.256531,-76.832186,1
"Glenwood Middle, Glenwood, MD",39.297467,-77.024161,1
"Hammond Middle School, Laurel, MD",39.148463,-76.87887,1
"Harpers Choice Middle, Columbia, MD",39.22469,-76.887779,1
"Oakland Mills Middle, Columbia, MD",39.207452,-76.843517,1
"Patapsco Middle, Ellicott City, MD",39.29822,-76.816671,1
"Wilde Lake Middle, Columbia, MD",39.218015,-76.876537,1
"Murray Hill Middle, Laurel, MD",39.145303,-76.857712,1
"Lime Kiln Middle, Fulton, MD",39.154527,-76.915664,1
"Bonnie Branch Middle, Ellicott City, MD",39.232336,-76.772839,1
"Homewood School, Ellicott City, MD",39.235462,-76.889608,1
"Cedar Lane Special Center, Fulton, MD",39.15579,-76.915341,1
"Ellicott Mills Middle, Ellicott City, MD",39.249855,-76.810297,1
"Patuxent Valley Middle, Jessup, MD",39.146907,-76.828327,1
"Folly Quarter Middle, Ellicott City, MD",39.26629,-76.983783,1
"Lake Elkhorn Middle, Columbia, MD",39.19139,-76.843401,1
"Thomas Viaduct, Hanover, MD",39.185232,-76.735434,1
"Mayfield Woods Middle, Elkridge, MD",39.197633,-76.786292,1
"Kent County Middle School, Chestertown, MD",39.217895,-76.062069,1
"Rosa M. Parks Middle, Olney, MD",39.17188,-77.081296,1
"Argyle Middle, Silver Spring, MD",39.089397,-77.048833,1
"Roberto W. Clemente Middle, Germantown, MD",39.165745,-77.248045,1
"Stephen Knolls School, Kensington, MD",39.033886,-77.051681,1
"Forest Oak Middle, Gaithersburg, MD",39.153853,-77.184878,1
"Rocky Hill Middle, Clarksburg, MD",39.222536,-77.263251,1
"Neelsville Middle, Germantown, MD",39.19417,-77.240681,1
"Benjamin Banneker Middle, Burtonsville, MD",39.096092,-76.948113,1
"Col. E. Brooke Lee Middle, Silver Spring, MD",39.049554,-77.030479,1
"Earle B. Wood Middle, Rockville, MD",39.093415,-77.107478,1
"Gaithersburg Middle, Gaithersburg, MD",39.144001,-77.187758,1
"Herbert Hoover Middle, Potomac, MD",39.04392,-77.178011,1
"Julius West Middle, Rockville, MD",39.076945,-77.16396,1
"John H. Poole Middle, Poolesville, MD",39.125795,-77.410531,1
"Kingsview Middle, Germantown, MD",39.166257,-77.284865,1
"Longview School, Germantown, MD",39.150117,-77.293103,1
"Montgomery Village Middle School, Montgomery Village, MD",39.172784,-77.209305,1
"Parkland Middle, Rockville, MD",39.084069,-77.091731,1
"Redland Middle, Rockville, MD",39.140376,-77.131906,1
"Ridgeview Middle, Gaithersburg, MD",39.127714,-77.249307,1
"Takoma Park Middle School, Silver Spring, MD",38.985394,-77.012992,1
"Westland Middle, Bethesda, MD",38.960428,-77.109348,1
"White Oak Middle, Silver Spring, MD",39.056532,-76.99561,1
"William H. Farquhar Middle, Olney, MD",39.134163,-77.045119,1
"North Bethesda Middle, Bethesda, MD",39.0042,-77.12485,1
"Shady Grove Middle, Gaithersburg, MD",39.143154,-77.162703,1
"Silver Spring International Middle, Silver Spring, MD",39.000323,-77.014882,1
"Newport Mill Middle, Kensington, MD",39.041319,-77.067688,1
"Regional Institute for Children & Adolescents, Rockville, MD",39.103035,-77.201993,1
"Martin Luther King Jr. Middle, Germantown, MD",39.180825,-77.285121,1
"Lakelands Park Middle, Gaithersburg, MD",39.11566,-77.232494,1
"A. Mario Loiederman Middle, Silver Spring, MD",39.06519,-77.070755,1
"Robert Frost Middle School, Rockville, MD",39.075957,-77.187405,1
"Tilden Middle School, Rockville, MD",39.038103,-77.122224,1
"Alternative Programs, Rockville, MD",39.09481,-77.122851,1
"John T. Baker Middle School, Damascus, MD",39.274047,-77.218708,1
"Eastern Middle School, Silver Spring, MD",39.01198,-77.00113,1
"Sligo Middle, Silver Spring, MD",39.026568,-77.033012,1
"Rock Terrace School, Rockville, MD",39.093592,-77.160236,1
"Cabin John Middle School, Potomac, MD",39.031334,-77.172005,1
"Thomas W. Pyle Middle School, Bethesda, MD",38.989162,-77.130549,1
"Briggs Chaney Middle, Silver Spring, MD",39.109648,-76.971094,1
"Francis Scott Key Middle, Silver Spring, MD",39.02737,-76.991251,1
"Judith P. Hoyer Montessori, Landover, MD",38.903391,-76.888042,1
"John Hanson Montessori, Oxon Hill, MD",38.802363,-76.992471,1
"Beltsville Academy, Beltsville, MD",39.038714,-76.918448,1
"Benjamin Tasker Middle School, Bowie, MD",38.958056,-76.745547,1
"Buck Lodge Middle, Adelphi, MD",39.010731,-76.960627,1
"Charles Carroll Middle, New Carrollton, MD",38.96731,-76.881409,1
"Dwight D. Eisenhower Middle, Laurel, MD",39.079436,-76.854176,1
"Drew Freeman Middle, Suitland, MD",38.855069,-76.919479,1
"Green Valley Academy at Edgar Allan Poe, Suitland, MD",38.86273,-76.933271,1
"Greenbelt Middle, Greenbelt, MD",38.999181,-76.902955,1
"Gwynn Park Middle, Brandywine, MD",38.70658,-76.868793,1
"Hyattsville Middle, Hyattsville, MD",38.960108,-76.944684,1
"Isaac J. Gourdine Middle, Fort Washington, MD",38.769664,-76.951412,1
"Martin Luther King Jr. Middle, Beltsville, MD",39.054873,-76.909346,1
"Nicholas Orem Middle, Hyattsville, MD",38.964333,-76.960257,1
"Samuel Ogle Middle, Bowie, MD",38.993464,-76.741377,1
"Tanglewood Regional Center, Clinton, MD",38.77571,-76.870585,1
"Thomas G. Pullen School, Landover, MD",38.900128,-76.855136,1
"Thomas Johnson Middle, Lanham, MD",38.960626,-76.84109,1
"William Wirt Middle, Riverdale, MD",38.967101,-76.909751,1
"G. James Gholson Middle, Landover, MD",38.903066,-76.875909,1
"Ernest Everett Just Middle, Mitchellville, MD",38.907059,-76.830118,1
"Dora Kennedy French Immersion, Seabrook, MD",38.98785,-76.842098,1
"Robert Goddard Montessori, Seabrook, MD",38.987891,-76.842102,1
"James E. Duckworth Regional Center, Beltsville, MD",39.042407,-76.93736,1
"C. Elizabeth Rieg Regional Center, Mitchellville, MD",38.920289,-76.734069,1
"Margaret Brent Regional Center, New Carrollton, MD",38.96432,-76.882192,1
"William W. Hall Academy, Capitol Heights, MD",38.870744,-76.918236,1
"Benjamin Stoddert Middle, Temple Hills, MD",38.830257,-76.947653,1
"Thurgood Marshall Middle School, Temple Hills, MD",38.801336,-76.922211,1
"Stephen Decatur Middle, Clinton, MD",38.776887,-76.908269,1
"Oxon Hill Middle, Fort Washington, MD",38.76153,-77.014088,1
"Kettering Middle, Upper Marlboro, MD",38.894992,-76.810993,1
"Kenmoor Middle, Landover, MD",38.925288,-76.867411,1
"James Madison Middle, Upper Marlboro, MD",38.788542,-76.840072,1
"Walker Mill Middle, Capitol Heights, MD",38.876868,-76.885477,1
"Excel Academy Public Charter, Landover, MD",38.92113,-76.869101,1
"Turning Point Academy Public Charter, Lanham, MD",38.980685,-76.87073,1
"Maya Angelou French Immersion, Temple Hills, MD",38.834,-76.968541,1
"Samuel P. Massie Academy, Forestville, MD",38.844827,-76.907649,1
"Imagine Foundations at Leeland PCS, Upper Marlboro, MD",38.87501,-76.763201,1
"Imagine Lincoln Public Charter, Temple Hills, MD",38.83012,-76.950881,1
"Andrew Jackson Academy, Forestville, MD",38.84088,-76.907831,1
"Benjamin D. Foulois Academy, Morningside, MD",38.826719,-76.886503,1
"Accokeek Academy, Accokeek, MD",38.68788,-76.978821,1
"Imagine Andrews Public Charter, Andrews Afb, MD",38.79755,-76.893784,1
"Chesapeake Math and IT Public Charter, Laurel, MD",39.08961,-76.902561,1
"College Park Academy, Hyattsville, MD",38.98293,-76.953571,1
"Chesapeake Math and IT South Public Charter, Upper Marlboro, MD",38.80693,-76.839752,1
"Centreville Middle School, Centreville, MD",39.034117,-76.050257,1
"Stevensville Middle School, Stevensville, MD",38.977487,-76.308833,1
"Sudlersville Middle School, Sudlersville, MD",39.182483,-75.852483,1
"Matapeake Middle School, Stevensville, MD",38.960612,-76.334577,1
"Crisfield Academy and High School, Crisfield, MD",37.986889,-75.843395,1
"Washington Academy and High School, Princess Anne, MD",38.180697,-75.687491,1
"Esperanza Middle, Lexington Park, MD",38.292472,-76.489428,1
"Leonardtown Middle, Leonardtown, MD",38.273707,-76.612357,1
"Margaret Brent Middle, Mechanicsville, MD",38.380063,-76.716111,1
"Spring Ridge Middle, Lexington Park, MD",38.212314,-76.401414,1
"Chesapeake Charter School, Lexington Park, MD",38.242943,-76.492909,1
"Easton Middle, Easton, MD",38.763055,-76.07701,1
"St. Michaels Middle/High School, St Michaels, MD",38.780418,-76.216613,1
